timestamp_us,acceleration,capacitance
1565852,1,1660934
1567067,1,1660934
1568282,0,1660934
1569497,0,1660934
1570713,5,1660934
1571928,5,1660934
1573143,6,1660934
1574358,6,1660934
1575574,2,1673216
1576789,2,1673216
1578004,3,1673216
1579220,4,1673216
1580434,5,1673216
1581649,4,1673216
1582864,5,1673216
1584080,6,1673216
1585295,6,1673216
1586511,5,1683855
1587725,2,1683855
1588941,-2,1683855
1590156,5,1683855
1591372,6,1683855
1592586,6,1683855
1593802,5,1683855
1595016,1,1683855
1596232,3,1683855
1597447,3,1683855
1598662,4,1683855
1599877,8,1683855
1601092,5,1683961
1609598,2,1671161
1610814,5,1671161
1612029,4,1671161
1613244,3,1671161
1614459,1,1671161
1615675,1,1671161
1616890,-1,1671161
1618105,9,1671161
1619321,5,1671139
1620536,5,1679075
1621750,3,1679075
1622966,4,1679075
1624181,4,1679075
1625396,4,1679075
1626611,4,1679075
1627826,3,1679075
1629042,1,1679075
1630256,1,1678996
1631472,3,1671572
1632687,4,1671572
1633903,5,1671572
1635117,4,1671572
1636333,3,1671572
1637548,1,1671572
1638763,5,1671572
1639979,4,1671572
1641194,5,1671572
1642409,8,1671572
1643625,6,1671572
1644840,2,1671572
1646055,2,1671572
1647270,5,1671572
1648486,2,1671572
1649701,8,1671572
1650916,9,1664326
1652131,5,1664326
1653346,6,1664326
1654562,8,1664326
1655777,5,1664326
1656992,4,1664326
1658208,5,1664326
1659423,3,1664326
1660639,9,1664326
1661853,6,1674655
1663068,6,1674655
1664283,7,1674655
1665500,4,1674655
1666714,7,1674655
1667929,14,1674655
1669144,12,1674655
1670359,7,1674655
1671575,0,1674655
1672791,-7,1674655
1674005,-3,1671623
1675221,1,1671623
1676435,9,1671623
1677651,14,1671623
1678866,13,1671623
1680081,4,1671623
1681296,2,1671623
1682511,-2,1671623
1683726,-3,1671623
1684941,0,1670853
1686157,-4,1670853
1693543,1,1670853
1694663,9,1670853
1695879,12,1677996
1697093,19,1677996
1698308,21,1677996
1699523,11,1677996
1700738,-1,1677996
1701953,-6,1677996
1703168,-9,1677996
1704383,0,1677996
1705599,10,1677996
1706814,14,1674707
1708029,16,1674707
1709245,13,1674707
1710459,3,1674707
1711674,-1,1674707
1712890,-2,1674707
1714105,4,1674707
1715321,7,1674707
1716536,13,1674707
1717750,12,1669208
1718966,5,1669208
1720181,6,1669208
1721396,2,1669208
1722612,2,1669208
1723827,1,1669208
1725042,6,1669208
1726257,10,1669208
1727472,14,1669208
1728687,8,1673884
1729902,3,1673884
1731117,1,1673884
1732333,1,1673884
1733548,2,1673884
1734763,7,1673884
1735979,9,1673884
1737193,12,1673884
1738409,11,1673884
1739624,3,1672189
1740839,2,1672189
1742054,4,1672189
1743269,2,1672189
1744484,5,1672189
1745700,3,1672189
1746914,5,1672189
1748130,11,1672189
1749345,13,1672189
1750560,7,1665456
1751775,-2,1665456
1752991,2,1665456
1754206,1,1665456
1755421,1,1665456
1756636,8,1665456
1757851,11,1665456
1759067,8,1665456
1760281,9,1665456
1761497,9,1670185
1762712,10,1670185
1763927,8,1670185
1765142,1,1670185
1766357,1,1670185
1767573,3,1670185
1768788,3,1670185
1770003,6,1670185
1778509,7,1670185
1779725,11,1670185
1780940,7,1670185
1782154,8,1670185
1783369,7,1666690
1784585,4,1666690
1785800,8,1666690
1787015,5,1666690
1788231,6,1666690
1789446,3,1666690
1790661,3,1666690
1791876,3,1666690
1793092,4,1666690
1794306,5,1670853
1795521,5,1670853
1796737,10,1670853
1797952,12,1670853
1799167,7,1670853
1800383,3,1670853
1801597,1,1670853
1802812,1,1670853
1804027,6,1670853
1805243,12,1678150
1806458,9,1668386
1807673,6,1668386
1808888,6,1668386
1810103,1,1668386
1811318,-4,1668386
1812533,-1,1668386
1813748,4,1668386
1814964,6,1668386
1816180,10,1668386
1817394,10,1664994
1818609,6,1664994
1819824,-2,1664994
1821040,-4,1664994
1822255,0,1664994
1823470,8,1664994
1824685,12,1664994
1825901,15,1664994
1827115,11,1664994
1828330,1,1678356
1829546,-2,1678356
1830761,-9,1678356
1831977,1,1678356
1833191,6,1678356
1834406,19,1678356
1835621,13,1678356
1836837,7,1678356
1838053,2,1678356
1839267,-4,1678356
1840482,-3,1678356
1841697,-4,1678356
1842913,5,1678356
1844128,10,1678356
1845344,13,1678356
1846558,7,1678356
1847773,4,1678356
1848988,-2,1678356
1850203,-2,1664326
1851418,-2,1664326
1852634,4,1664326
1853849,9,1664326
1855064,7,1664326
1863570,9,1664326
1864785,10,1664326
1866001,5,1664326
1867217,7,1664326
1868432,2,1664326
1869647,2,1664326
1870861,2,1672600
1872077,4,1676300
1873292,5,1676300
1874507,6,1676300
1875722,9,1676300
1876938,8,1676300
1878154,6,1676300
1879369,-1,1676300
1880583,-3,1676300
