timestamp_us,acceleration,capacitance
46170736,25,0
46171947,26,0
46173160,25,0
46174372,26,0
46175584,25,0
46176797,22,0
46178010,26,0
46179222,25,0
46180435,27,0
46181647,23,0
46182859,24,0
46184071,23,0
46185284,24,0
46186496,26,0
46187709,27,0
46188921,24,0
46190133,26,0
46191346,26,0
46192558,25,0
46193771,24,0
46194983,26,0
46196195,26,0
46197408,30,0
46198620,23,0
46199832,22,0
46201044,26,0
46202257,25,0
46203470,23,0
46204682,26,0
46205896,26,0
46207107,24,0
46208319,24,0
46209531,25,0
46210744,26,0
46211956,24,0
46213169,21,0
46214382,24,0
46215594,24,0
46216807,22,0
46218019,26,0
46219231,25,0
46220444,27,0
46221656,31,0
46222868,32,0
46224080,33,0
46225292,29,0
46226506,30,0
46227717,30,0
46228929,29,0
46230143,26,0
46231355,25,0
46232567,30,0
46233780,27,0
46234992,30,0
46236204,29,0
46237416,29,0
46244690,38,0
46245903,31,0
46247116,31,0
46248328,29,0
46249540,32,0
46250752,31,0
46251965,31,0
46253178,26,0
46254389,31,0
46255602,27,0
46256814,30,0
46258027,31,0
46259239,31,0
46260451,31,0
46261664,28,0
46262877,31,0
46264089,22,0
46265302,29,0
46266514,31,0
46267726,29,0
46268939,28,0
46270151,30,0
46271363,30,0
46272576,29,0
46273788,29,0
46275000,26,0
46276212,32,0
46277425,28,0
46278637,30,0
46279850,31,0
46281063,31,0
46282275,29,0
46283487,29,0
46284700,30,0
46285912,25,0
46287124,31,0
46288336,29,0
46289549,26,0
